Index,Average Wind Speed
7465,24.06
7466,22.36
7467,20.02
7468,19.03
7469,18.015
7470,19.53
7471,20.995
7472,22.355
7473,20.185
7474,19.565
7475,18.55
7476,20.23
7477,19.26
7478,18.93
7479,17.25
7480,18.68
7481,19.875
7482,23.275
7483,26.47666667
7484,24.145
7485,20.205
7486,16.97
7487,10.57
7488,8.426666667
7489,6.896666667
7490,11.38
7491,7.523333333
7492,5.24
7493,6.966666667
7494,9.01
7495,5.656666667
7496,6.963333333
7497,11.5
7498,10.77333333
7499,13.695
7500,17.945
7501,21.045
7502,21.155
7503,22.475
7504,20.96
7505,20.755
7506,18.54
7507,14.32
7508,10.87
7509,5.306666667
7510,9.52
7511,10.69
7512,11.2
7513,11.65
7514,10.12
7515,5.196666667
7516,4.753333333
7517,6.696666667
7518,3.5
7519,0.45
7520,2.573333333
7521,0.906666667
7522,7.063333333
7523,9.06
7524,12.79
7525,15.935
7526,15.83
7527,14.27
7528,14.73
7529,20.235
7530,18.545
7531,15.295
7532,8.593333333
7533,6.676666667
7534,7.713333333
7535,1.79
7536,0.33
7537,0
7538,0.21
7539,9.216666667
7540,9.413333333
7541,12.34
7542,10.89666667
7543,8.233333333
7544,23.495
7545,41.85333333
7546,46.32333333
7547,44.63333333
7548,42.26833333
7549,42.51833333
7550,41.06666667
7551,42.665
7552,43.98333333
7553,44.51
7554,43.66
7555,46.6
7556,46.375
7557,38.04
7558,31.38333333
7559,34.45333333
7560,37.865
7561,22.60666667
7562,12.28
7563,13.81
7564,8.37
7565,6.626666667
7566,3.673333333
7567,6.803333333
7568,9.736666667
7569,9.463333333
7570,12.08666667
7571,20.71
7572,24.11
7573,24.77166667
7574,27.395
7575,28.59166667
7576,30.975
7577,30.735
7578,33.95666667
7579,37.25
7580,30.73666667
7581,25.15
7582,21.17
7583,22.995
7584,17.58
7585,23.25
7586,18.47
7587,23.03833333
7588,17.855
7589,19.83
7590,18.015
7591,12.7
7592,18.975
7593,19.025
7594,20.37
7595,20.405
7596,24.81666667
7597,19.8
7598,17.81
7599,18.33333333
7600,24.36
7601,21.89
7602,21.025
7603,22.15
7604,17.85
7605,16.00166667
7606,23.02
7607,20.735
7608,20.65
7609,15.83
7610,14.81
7611,8.996666667
7612,9.7
7613,8.923333333
7614,6.72
7615,7.766666667
7616,12.88
7617,15.96
7618,12.85
7619,10.74166667
7620,13.44666667
7621,13.95
7622,19.08
7623,21.12
7624,19.855
7625,21.29
7626,22.38
7627,21.845
7628,21.57
7629,21.94
7630,20.335
7631,18.485
7632,16.185
7633,14.02
7634,10.93
7635,7.256666667
7636,3.36
7637,4.933333333
7638,2.63
7639,2.863333333
7640,8.21
7641,8.17
7642,5.04
7643,9.64
7644,13.63
7645,14.055
7646,17.51
7647,19.295
7648,19.725
7649,27.095
7650,30.78
7651,31.39333333
7652,24.445
7653,18.715
7654,17.49
7655,21.05
7656,25.99
7657,18.71
7658,17.38
7659,13.87
7660,14.115
7661,30.26666667
7662,23.495
7663,22.585
7664,20.81
7665,23.085
7666,27.75333333
7667,44.09666667
7668,49.35833333
7669,48.83
7670,42.78
7671,40.81666667
7672,41.695
7673,40.84
7674,46.55
7675,40.37166667
7676,29.77666667
7677,23.80833333
7678,34.71666667
7679,24.05666667
7680,13.635
7681,12.835
7682,16
7683,13.81
7684,11.71
7685,13.45
7686,11.39666667
7687,11.17
7688,17.05
7689,25.685
7690,24.5
7691,25.99666667
7692,28.56666667
7693,29.97666667
7694,29.92
7695,28.52666667
7696,25.6
7697,22.75
7698,26.89
7699,25.79666667
7700,24.945
7701,25.175
7702,21.365
7703,21.465
7704,17.73
7705,17.82
7706,15.995
7707,14.02
7708,11.68
7709,13.09
7710,15.53
7711,11.65
7712,14.2
7713,15.49
7714,14.35
7715,12.60333333
7716,11.64666667
7717,11.89333333
7718,15.135
7719,15.505
7720,16.465
7721,17.82
7722,17.48
7723,15.705
7724,11.42
7725,9.61
7726,9.703333333
7727,8.95
7728,5.8
7729,11.71
7730,8.14
7731,9.07
7732,10.3
7733,8.793333333
7734,8.83
7735,11.04333333
7736,7.156666667
7737,2.983333333
7738,13.05833333
7739,23.05
7740,22.995
7741,20.3
7742,17.62
7743,20.13
7744,19.875
7745,17.745
7746,16.49
7747,17.25
7748,13.735
7749,11.71
7750,10.57
7751,9.35
7752,8.163333333
7753,6.913333333
7754,11.86
7755,12.16
7756,8.706666667
7757,11.37666667
7758,6.226666667
7759,14.18
7760,7.12
7761,9.18
7762,18.24
7763,18.545
7764,23.535
7765,27.37666667
7766,28.62
7767,24.855
7768,40.13833333
7769,40.855
7770,41.87166667
7771,37.63
7772,32.97
7773,28.21333333
7774,28.20666667
7775,27.81
7776,28.7
7777,29.35666667
7778,27.06666667
7779,27.13333333
7780,24.725
7781,22.02
7782,17.715
7783,15.8
7784,18.31
7785,23.855
7786,22.64
7787,23.215
7788,24.065
7789,21.66
7790,26.29
7791,30.15666667
7792,28.67
7793,29.29
7794,26.02
7795,27.85666667
7796,27.27666667
7797,22.9
7798,22.015
7799,20.7
7800,17.365
7801,12.64
7802,10.53333333
7803,13.03
7804,12.16
7805,13.3
7806,16.875
7807,19.32
7808,19.53
7809,14.255
7810,10.02333333
7811,7.643333333
7812,2.693333333
7813,2.97
7814,7.946666667
7815,8.473333333
7816,10.17333333
7817,13.84
7818,11.35
7819,12.28
7820,13.53666667
7821,9.84
7822,11.60666667
7823,16.27
7824,25.065
7825,27.79333333
7826,26.47
7827,25.66
7828,26.47666667
7829,22.72
7830,16.67
7831,10.79666667
7832,12.77166667
7833,22.96
7834,23.49666667
7835,25.315
7836,21.64666667
7837,16.18
7838,13.35166667
7839,23.16
7840,24.80166667
7841,17.635
7842,14.77
7843,13.39
7844,10.25666667
7845,14.775
7846,10.6
7847,12.22166667
7848,17.08
7849,20.92
7850,17.92
7851,16.38
7852,14.09833333
7853,17.83
7854,9.633333333
7855,18.455
7856,27.30666667
7857,28.86333333
7858,31.13333333
7859,31.68666667
7860,32.12333333
7861,31.3
7862,29.56833333
7863,27.57666667
7864,32.77333333
7865,32.57333333
7866,31.75666667
7867,32.83333333
7868,33.05
7869,30.73666667
7870,29.95
7871,25.745
7872,24.34
7873,22.56
7874,20.11
7875,19.96
7876,18.655
7877,18.465
7878,18.095
7879,16.53
7880,16.61
7881,16.96
7882,19.41
7883,20.24
7884,17.91
7885,17.3
7886,17.425
7887,18.895
7888,20.475
7889,22.64
7890,22.75762712
7891,19.82
7892,18.015
7893,14.5
7894,16.125
7895,18.155
7896,14.71
7897,8.95
7898,7.833333333
7899,8.803333333
7900,7.91
7901,7.793333333
7902,9.25
7903,8.676666667
7904,3.81
7905,1.656666667
7906,10.455
7907,20.035
7908,22.88166667
7909,17.845
7910,18.23833333
7911,17.80166667
7912,25.145
7913,25.54
7914,25.3
7915,19.27
7916,13.04
7917,11.77
7918,18.925
7919,22.795
7920,21.315
7921,16.825
7922,12.58
7923,10.10666667
7924,7.363333333
7925,2.23
7926,7.81
7927,7.926666667
7928,22.745
7929,25.775
7930,23.665
7931,24.845
7932,25.925
7933,24.175
7934,21.565
7935,18.615
7936,23.97
7937,25.48
7938,26.26166667
7939,24.225
7940,22.235
7941,20.12
7942,16.795
7943,14.235
7944,11.89
7945,8.813333333
7946,5.803333333
7947,4.22
7948,6.453333333
7949,9.453333333
7950,8.56
7951,8.19
7952,9.173333333
7953,13.96
7954,28.37666667
7955,33.16666667
7956,32.78666667
7957,27.10666667
7958,24.485
7959,23.74166667
7960,22.625
7961,20.65833333
7962,21.45166667
7963,19.97
7964,17.82
7965,13.21
7966,14.58666667
7967,5.363333333
7968,4.043333333
7969,6.903333333
7970,6.113333333
7971,3.493333333
7972,1.87
7973,8.253333333
7974,7.153333333
7975,8.593333333
7976,10.33
7977,20.535
7978,33.89
7979,30.71333333
7980,35.555
7981,27.13333333
7982,32.34666667
7983,38.87666667
7984,45.465
7985,39.9
7986,21.465
7987,37.58
7988,41.70833333
7989,40.24
7990,37.01666667
7991,28.54
7992,26.90666667
7993,28.45
7994,27.24
7995,27.06
7996,26.32
7997,27.26
7998,29.13833333
7999,27.26333333
8000,27.22
8001,25.81166667
8002,27.28666667
8003,26.50166667
8004,22.59
8005,21.955
8006,23.97
8007,26.56
8008,27.28666667
8009,31.72333333
8010,33.93
8011,32.86333333
8012,31.57333333
8013,30.63666667
8014,27.24
8015,23.855
8016,19.505
8017,15.075
8018,13.75
8019,11.49333333
8020,5.413333333
8021,10.17333333
8022,9.273333333
8023,9.936666667
8024,7.876666667
8025,5.763333333
8026,9.826666667
8027,15.505
8028,16.03166667
8029,26.14666667
8030,26.36666667
8031,24.32166667
8032,24.32833333
8033,22.28666667
8034,19.905
8035,16.05
8036,18.2
8037,9.88
8038,11.56
8039,13.27
8040,12.04
8041,10.73666667
8042,35.95666667
8043,34.095
8044,32.47333333
8045,33.54666667
8046,26.775
8047,13.72
8048,7.36
8049,16.525
8050,25.79166667
8051,28.94333333
8052,24.94166667
8053,30.62666667
8054,31.65166667
8055,31.25
8056,37.70166667
8057,37.3
8058,42.275
8059,41.24833333
8060,35.48333333
8061,30.14
8062,28.94666667
8063,28.03333333
8064,26.79
8065,25.595
8066,22.68
8067,18.095
8068,11.775
8069,18.665
8070,19.475
8071,20.355
8072,21.405
8073,23.60666667
8074,24.05666667
8075,21.925
8076,21.53
8077,20.365
8078,19.77
8079,21.415
8080,26.98166667
8081,33.67
8082,37.27666667
8083,35.58
8084,34.68333333
8085,30.65666667
8086,27.64333333
8087,19.245
8088,18.275
8089,16.13
8090,13.84
8091,9.753333333
8092,9.55
8093,9.46
8094,11.59
8095,12.28
8096,9.17
8097,11.83
8098,13.21
8099,11.79333333
8100,13.705
8101,16.16
8102,16.78
8103,22.015
8104,24.39
8105,24.76
8106,19.79322034
8107,17.875
8108,13.66
8109,8.303333333
8110,24.05333333
8111,29.44
8112,29.95
8113,18.39
8114,15.1
8115,12.49
8116,7.186666667
8117,8.51
8118,6.3
8119,5.856666667
8120,3.06
8121,5.686666667
8122,9.056666667
8123,12.16
8124,10.81
8125,12.4
8126,20.16
8127,20.575
8128,20.595
8129,17.75
8130,17.615
8131,12.57666667
8132,15.63
8133,9.71
8134,10.77
8135,6.52
8136,7.49
8137,6.8
8138,9.33
8139,11.77
8140,4.61
8141,16.025
8142,20.84333333
8143,32.01666667
8144,28.82333333
8145,20.335
8146,24.58
8147,24.575
8148,24.01
8149,23.74333333
8150,24.96
8151,32.97
8152,39.34
8153,41.39333333
8154,40.89
8155,38.61333333
8156,35.95333333
8157,29.69
8158,25.08166667
8159,22.095
8160,14.81
8161,11.8
8162,11.92
8163,10.21
8164,13.18
8165,13.45
8166,13.45
8167,12.64
8168,14.715
8169,19.775
8170,25.64666667
8171,27.11
8172,28.105
8173,24.19666667
8174,29.81666667
8175,29.45333333
8176,25.73
8177,30.19
8178,32.82
8179,32.22666667
8180,30.58333333
8181,27.49333333
8182,23.375
8183,24.165
8184,22.17
8185,19.525
8186,17.015
8187,15.705
8188,16.435
8189,14.04
8190,19.59
8191,17.37
8192,21.86166667
8193,26.06
8194,30.16666667
8195,31.61666667
8196,28.67166667
8197,29.86166667
8198,32.25666667
8199,35.54666667
8200,35.92833333
8201,40.76166667
8202,43.51666667
8203,40.74166667
8204,39.29666667
8205,33.42333333
8206,29.39666667
8207,23.17
8208,16.81
8209,16.37
8210,16.33
8211,17.575
8212,16.75
8213,14.41
8214,14.355
8215,12.67
8216,11.27
8217,11.95
8218,11.24
8219,12.34333333
8220,17.825
8221,19.635
8222,18.315
8223,18.805
8224,20.665
8225,20.83
8226,21.505
8227,24.485
8228,24.445
8229,17.2
8230,17.935
8231,15.53
8232,11.83
8233,8.89
8234,10.78
8235,11.56
8236,6.223333333
8237,9.466666667
8238,8.403333333
8239,6.02
8240,7.483333333
8241,6.27
8242,8.666666667
8243,9.873333333
8244,14.95
8245,16.67
8246,21.14
8247,22.155
8248,24.67
8249,25.20666667
8250,22.46
8251,22.545
8252,18.875
8253,17.62
8254,24.065
8255,25.42
8256,25.15
8257,22.95
8258,23.78
8259,24.84
8260,23.595
8261,20.395
8262,17.035
8263,18.46
8264,19.55
8265,21.1
8266,22.165
8267,24.635
8268,24.52
8269,26.29666667
8270,32.49
8271,31.27333333
8272,36.15666667
8273,33.16666667
8274,33.29
8275,35.07666667
8276,28.89298246
8277,22.205
8278,26.89
8279,24.91
8280,20.88
8281,14.14166667
8282,24.895
8283,21.89
8284,23.29
8285,25.48666667
8286,23.27
8287,19.98
8288,19.73
8289,20.89
8290,21.95
8291,22.685
8292,22.42
8293,19.855
8294,18.08
8295,20.395
8296,18.685
8297,20.49
8298,24.44
8299,20.73
8300,16.43
8301,13.99
8302,8.363333333
8303,1.66
8304,3.23
8305,5.326666667
8306,7.33
8307,7.663333333
8308,7.176666667
8309,8.32
8310,10.03
8311,11.38
8312,11.62
8313,8.876666667
8314,7.153333333
8315,8.733333333
8316,15.59
8317,19.54
8318,25.97
8319,28.715
8320,28.09
8321,25.66166667
8322,23.66666667
8323,35.27166667
8324,29.18333333
8325,25.595
8326,22.975
8327,12.83
8328,13.45
8329,11.08
8330,6.813333333
8331,5.263333333
8332,1.55
8333,7.256666667
8334,6.186666667
8335,3.6
8336,11.76666667
8337,7.818333333
8338,23.975
8339,27.72333333
8340,25.44333333
8341,26.50166667
8342,29.83
8343,30.35333333
8344,31.70333333
8345,33.22833333
8346,31.87333333
8347,25.98666667
8348,26.04666667
8349,16.225
8350,12.88
8351,13.93
8352,13.09
8353,12.34
8354,11.14
8355,13.025
8356,18.82
8357,18.42
8358,17.895
8359,18.67
8360,17.935
8361,19.06
8362,31.235
8363,36.70833333
8364,38.33166667
8365,34.62
8366,29.32166667
8367,24.755
8368,22.445
8369,23.54
8370,18.915
8371,19.995
8372,20.78
8373,14.59
8374,13.27
8375,10.41
8376,12.76
8377,23.805
8378,24.19166667
8379,18.28
8380,14.265
8381,19.23
8382,22.64
8383,25.5
8384,30.24666667
8385,34.92666667
8386,36.71333333
8387,36.02
8388,36.39333333
8389,34.89666667
8390,35.38333333
8391,37.22333333
8392,41.88
8393,42.78
8394,43.685
8395,40.80666667
8396,33.99666667
8397,35.62666667
8398,36.73
8399,29.42
8400,27.79333333
8401,20.83166667
8402,14.43833333
8403,13.33
8404,16.535
8405,18.4
8406,21.11
8407,23.41
8408,25.81
8409,22.89
8410,23.15
8411,24.335
8412,27.42666667
8413,28.28333333
8414,25.84
8415,23.32
8416,24.175
8417,30.53
8418,33.53
8419,35.05333333
8420,35.44666667
8421,30.46333333
8422,30.71333333
8423,28.61333333
8424,26.65666667
8425,24.995
8426,22.845
8427,20.65
8428,20.39
8429,19.765
8430,17.9
8431,18.46
8432,16.635
8433,21.69
8434,20.245
8435,20.37
8436,23.12
8437,26.68333333
8438,29.70666667
8439,31.51166667
8440,34.71333333
8441,36.96666667
8442,36.16333333
8443,32.09333333
8444,31.56666667
8445,31.19666667
8446,31.85666667
8447,28.54333333
8448,27.86
8449,24.82333333
8450,21.26
8451,22.945
8452,21.145
8453,21.06
8454,21.69
8455,21.08
8456,21.47
8457,23.695
8458,24.99666667
8459,26.15333333
8460,24.1
8461,25.775
8462,26.61
8463,27.74
8464,28.35666667
8465,30.57333333
8466,33.79
8467,34.25666667
8468,32.97
8469,31.02666667
8470,27.08333333
8471,22.415
8472,20.79
8473,19.64
8474,16.9559322
8475,17.59
8476,16.43
8477,18.305
8478,20.53
8479,20.705
8480,19.89
8481,19.735
8482,18.495
8483,16.485
8484,18.095
8485,19.13
8486,20.275
8487,20.12
8488,24.69
8489,26.85254237
8490,26.94067797
8491,29.31754386
8492,28.31666667
8493,24.665
8494,22.92
8495,21.7
8496,22.27
8497,21.525
8498,16.61
8499,12.55
8500,12.88
8501,14.53
8502,14.985
8503,15.28
8504,12.76
8505,11.89
8506,11.38
8507,12.88
8508,15.58
8509,14.32
8510,15.435
8511,17.295
8512,18.78
8513,19.705
8514,17.345
8515,16.155
8516,12.65666667
8517,13.585
8518,14.41
8519,14.71
8520,13.27
8521,13.84
8522,15.285
8523,8.963333333
8524,12.67
8525,12.13
8526,8.43
8527,8.146666667
8528,10.67
8529,13.54915254
8530,22.405
8531,22.575
8532,23.135
8533,30.94333333
8534,30.32666667
8535,31.27333333
8536,36.26666667
8537,39.46666667
8538,39.325
8539,40.245
8540,37.84
8541,32.7
8542,29.73666667
8543,27.74333333
8544,25.48
8545,24.34
8546,19.545
8547,19.675
8548,17.57
8549,15.4
8550,15.645
8551,12.37
8552,15.79
8553,24.09
8554,26.73
8555,30.95333333
8556,27.64833333
8557,29.85666667
8558,30.34333333
8559,29.05666667
8560,29.72333333
8561,32.11
8562,30.49
8563,31.32666667
8564,32.28666667
8565,26.95666667
8566,23.195
8567,22.53
8568,19.685
8569,20.52
8570,19.695
8571,17.15
8572,17.61
8573,15.985
8574,15.4
8575,15.16
8576,18.14
8577,18.915
8578,19.985
8579,19.515
8580,19.375
8581,19.95
8582,21.615
8583,24.035
8584,26.26
8585,31.22
8586,32.75666667
8587,33.99
8588,33.4
8589,31.73666667
8590,27.34333333
8591,25.69333333
8592,19.545
8593,19.03
8594,18.205
8595,16.795
8596,16.435
8597,17.985
8598,16.8
8599,14.65
8600,17.45
8601,15.77
8602,16.67
8603,19.76
8604,22.62
8605,24.85
8606,24.095
8607,26.38
8608,28.93666667
8609,31.49333333
8610,33.53333333
8611,36.47666667
8612,35.35333333
8613,29.98666667
8614,24.51
8615,22.835
8616,20.31
8617,17.54
8618,18.615
8619,14.59
8620,14.025
8621,11.14
8622,10.87
8623,7.706666667
8624,10.71333333
8625,15.43
8626,11.69666667
8627,9.616666667
8628,12.04
8629,15.59
8630,17.365
8631,19.215
8632,21.21
8633,25.525
8634,25.985
8635,24.395
8636,22.905
8637,20.09
8638,18.43
8639,18.6
8640,16.545
8641,15.58
8642,11.92
8643,11.53
8644,8.043333333
8645,6.353333333
8646,9.436666667
8647,6.48
8648,6.526666667
8649,3.366666667
8650,6.973333333
8651,11.54666667
8652,11.47
8653,17.025
8654,18.66
8655,19.29
8656,23.3
8657,23.82
8658,22.32
8659,15.60338983
8660,18.105
8661,14.46
8662,19.65833333
8663,18.08
8664,10.12
8665,7.566666667
8666,8.003333333
8667,8.98
8668,11.53
8669,14.315
8670,24.455
8671,22.49
8672,24.37
8673,31.34
8674,37.07333333
8675,35.01833333
8676,35.105
8677,28.43666667
8678,39.93333333
8679,47.29333333
8680,48.56666667
8681,46.045
8682,45.32
8683,44.58166667
8684,39.775
8685,37.705
8686,32.68
8687,36.53
8688,36.24666667
8689,33.84
8690,34.06666667
8691,32.26
8692,29.77666667
8693,28.36
8694,26.06333333
8695,26.65166667
8696,26.78333333
8697,28.07833333
8698,28.1
8699,27.33666667
8700,25.96
8701,27.48833333
8702,29.60333333
8703,35.57333333
8704,35.90333333
8705,36.6
8706,39.055
8707,39.985
8708,35.36
8709,33.84
8710,31.47666667
8711,29.44333333
8712,25.18333333
8713,23.525
8714,20.1
8715,20.875
8716,20.685
8717,19.36
8718,18.375
8719,19.45
8720,20.15
8721,21.08
8722,22.975
8723,22.535
8724,23.14
8725,25.71166667
8726,25.60833333
8727,27.565
8728,31.77666667
8729,38.53833333
8730,41.82333333
8731,40.72
8732,38.45
8733,33.86
8734,32.95666667
8735,29.98333333
8736,24.2
8737,20.79
8738,18.79
8739,17.7
8740,15.435
8741,13.84
8742,14.56
8743,15.01
8744,18.88
8745,21.205
8746,21.51
8747,22.54
8748,22.475
8749,23.885
8750,19.1
8751,17.35
8752,20.825
8753,30.32
8754,38.79833333
8755,41.73
8756,38.555
8757,35.75333333
8758,27.94666667
8759,23.075
8760,19.76
8761,18.135
8762,18.395
8763,19.23
8764,21.605
8765,23.965
8766,25.71694915
8767,24.475
8768,25.14666667
8769,27.89333333
8770,28.17
8771,27.46
8772,24.84
8773,26.65
8774,29.33666667
8775,34.06333333
8776,37.16333333
8777,39.72333333
8778,39.72333333
8779,37.07666667
8780,34.93666667
8781,28.00333333
8782,20.595
8783,22.10677966
8784,22.13
